,price
10724,540000
10725,950000
10726,363000
10727,309950
10728,415000
10729,438000
10730,257000
10731,199129
10732,340000
10733,719000
10734,777700
10735,360000
10736,400000
10737,250000
10738,610000
10739,719950
10740,445000
10741,835000
10742,379000
10743,184000
10744,864000
10745,479990
10746,1030000
10747,369950
10748,474000
10749,350000
10750,800000
10751,301350
10752,420000
10753,725000
10754,211000
10755,840500
10756,580000
10757,426000
10758,420000
10759,494400
10760,675000
10761,286000
10762,550000
10763,253000
10764,240000
10765,625000
10766,440000
10767,335000
10768,1500000
10769,464550
10770,575000
10771,445950
10772,699188
10773,439000
10774,475000
10775,605000
10776,445000
10777,367500
10778,539000
10779,216500
10780,315000
10781,420000
10782,1802750
10783,1100000
10784,245000
10785,369000
10786,389950
10787,245000
10788,389000
10789,442200
10790,185000
10791,550000
10792,370000
10793,432500
10794,269000
10795,725000
10796,433000
10797,590000
10798,690000
10799,650000
10800,350500
10801,585000
10802,825000
10803,250000
10804,359500
10805,1038000
10806,830000
10807,360000
10808,356000
10809,425000
10810,356000
10811,429592
10812,562500
10813,595000
10814,203700
10815,245000
10816,416000
10817,567500
10818,355000
10819,831548
10820,365000
10821,300000
10822,611000
10823,295000
10824,975000
10825,449950
10826,305000
10827,549000
10828,440000
10829,690000
10830,289000
10831,469900
10832,417000
10833,292500
10834,1575000
10835,879000
10836,540000
10837,1010000
10838,410000
10839,855000
10840,587206
10841,253000
10842,915000
10843,1050000
10844,460000
10845,498000
10846,435000
10847,920000
10848,310000
10849,225900
10850,270000
10851,379950
10852,433000
10853,266750
10854,447000
10855,212000
10856,151000
10857,319950
10858,401000
10859,310000
10860,625000
10861,317500
10862,384000
10863,515000
10864,525000
10865,1998000
10866,866800
10867,827235
10868,270000
10869,900000
10870,196000
10871,257000
10872,550000
10873,645000
10874,235000
10875,345000
10876,535000
10877,268950
10878,480000
10879,160000
10880,308550
10881,462000
10882,395000
10883,357500
10884,325000
10885,544000
10886,570000
10887,290000
10888,541338
10889,566000
10890,583000
10891,372000
10892,365000
10893,240000
10894,570000
10895,415000
10896,287000
10897,1120280
10898,621138
10899,302059
10900,2100000
10901,482000
10902,289950
10903,270000
10904,315001
10905,384400
10906,689500
10907,651000
10908,340000
10909,423000
10910,470000
10911,262000
10912,1075000
10913,550000
10914,999000
10915,305000
10916,852000
10917,276000
10918,191000
10919,560000
10920,1029280
10921,272000
10922,320000
10923,765000
10924,800000
10925,369000
10926,315000
10927,545000
10928,415000
10929,660000
10930,289000
10931,547000
10932,268000
10933,440000
10934,259000
10935,750000
10936,540000
10937,482000
10938,470000
10939,375000
10940,347500
10941,1125000
10942,510000
10943,269950
10944,670000
10945,451000
10946,104950
10947,850000
10948,245000
10949,1000000
10950,315000
10951,238000
10952,425000
10953,522000
10954,919204
10955,480000
10956,290000
10957,213400
10958,440000
10959,592500
10960,646800
10961,610000
10962,385000
10963,740000
10964,315000
10965,265000
10966,475000
10967,639000
10968,430000
10969,1620000
10970,305000
10971,615000
10972,760000
10973,335000
10974,535950
10975,325000
10976,384200
10977,1450000
10978,348500
10979,450000
10980,299950
10981,312000
10982,975000
10983,600000
10984,366000
10985,305000
10986,850000
10987,415000
10988,428040
10989,439950
10990,590000
10991,415000
10992,650000
10993,460000
10994,250000
10995,610000
10996,340000
10997,358000
10998,550000
10999,1045000
11000,718500
11001,220000
11002,498000
11003,300000
11004,400000
11005,169950
11006,324900
11007,239950
11008,610000
11009,1039000
11010,400000
11011,674725
11012,387000
11013,361000
11014,550000
11015,415000
11016,1950000
11017,415000
11018,140000
11019,250000
11020,421000
11021,629000
11022,990000
11023,500000
11024,895000
11025,675000
11026,686000
11027,900000
11028,210000
11029,750000
11030,410000
11031,584000
11032,420000
11033,755000
11034,672500
11035,1065000
11036,260000
11037,625000
11038,149900
11039,685000
11040,800000
11041,305000
11042,544000
11043,1550000
11044,239950
11045,1250000
11046,688000
11047,395000
11048,377000
11049,396000
11050,1135250
11051,234000
11052,168500
11053,848000
11054,199000
11055,598000
11056,310000
11057,395000
11058,482000
11059,355500
11060,229500
11061,410000
11062,561500
11063,516200
11064,249000
11065,810000
11066,986000
11067,263400
11068,431000
11069,160797
11070,392000
11071,1125000
11072,724800
11073,866500
11074,452000
11075,535000
11076,320000
11077,764000
11078,285000
11079,975000
11080,601000
11081,282510
11082,576000
11083,235000
11084,262500
11085,1264000
11086,520000
11087,323500
11088,450000
11089,870000
11090,731688
11091,850000
11092,875000
11093,478000
11094,269000
11095,265000
11096,460000
11097,250000
11098,355000
11099,520000
11100,485000
11101,390000
11102,213000
11103,790000
11104,315000
11105,264500
11106,1112750
11107,312000
11108,153000
11109,467100
11110,262500
11111,689000
11112,550000
11113,195000
11114,583000
11115,685000
11116,230000
11117,680000
11118,525000
11119,284700
11120,920000
11121,738950
11122,610000
11123,235000
11124,650500
11125,250000
11126,406000
11127,218250
11128,340000
11129,442515
11130,439888
11131,437500
11132,419950
11133,925000
11134,414950
11135,470000
11136,635000
11137,152900
11138,627000
11139,429000
11140,550000
11141,481203
11142,325000
11143,526000
11144,235000
11145,765000
11146,415000
11147,335000
11148,287500
11149,435000
11150,280000
11151,685530
11152,335000
11153,467000
11154,319000
11155,725000
11156,363000
11157,340000
11158,491000
11159,370037
11160,243000
11161,505000
11162,813500
11163,455000
11164,415000
11165,462000
11166,320000
11167,1339000
11168,299950
11169,370000
11170,192500
11171,544500
11172,415000
11173,1100000
11174,204700
11175,640000
11176,406000
11177,355000
11178,265000
11179,422000
11180,622500
11181,995000
11182,550000
11183,532500
11184,451000
11185,565000
11186,396500
11187,265000
11188,385000
11189,524000
11190,550000
11191,410000
11192,350000
11193,487500
11194,243000
11195,304000
11196,205000
11197,407000
11198,765000
11199,657000
11200,200000
11201,265000
11202,202000
11203,464950
11204,175000
11205,340000
11206,473000
11207,427000
11208,372500
11209,630000
11210,280000
11211,538000
11212,625000
11213,1385000
11214,249900
11215,700000
11216,487000
11217,242000
11218,275000
11219,368000
11220,902000
11221,230000
11222,300000
11223,325000
11224,325000
11225,150000
11226,545000
11227,203000
11228,1150000
11229,1115000
11230,2900000
11231,548500
11232,595000
11233,309000
11234,480000
11235,575000
11236,165000
11237,225000
11238,648475
11239,656000
11240,499000
11241,692500
11242,1450000
11243,1222500
11244,235000
11245,359900
11246,330000
11247,384000
11248,879950
11249,375000
11250,372500
11251,375000
11252,392000
11253,240000
11254,179950
11255,459000
11256,1150000
11257,320000
11258,219950
11259,279900
11260,285000
11261,445000
11262,430000
11263,480000
11264,442000
11265,640000
11266,250000
11267,325000
11268,359800
11269,404763
11270,325000
11271,267000
11272,700000
11273,975000
11274,370000
11275,785000
11276,557800
11277,1300000
11278,255000
11279,460000
11280,550000
11281,688000
11282,612000
11283,1260000
11284,644500
11285,479000
11286,227000
11287,345000
11288,466500
11289,630000
11290,651500
11291,520000
11292,244500
11293,135000
11294,405000
11295,260000
11296,463000
11297,425000
11298,307000
11299,750000
11300,715000
11301,330000
11302,210000
11303,458950
11304,300000
11305,1387000
11306,378000
11307,500000
11308,1015000
11309,500000
11310,225000
11311,431000
11312,645000
11313,379750
11314,975000
11315,445000
11316,350000
11317,490000
11318,225000
11319,245000
11320,803000
11321,440000
11322,1220000
11323,231500
11324,965000
11325,370000
11326,915000
11327,1065000
11328,295500
11329,330000
11330,525000
11331,730000
11332,359000
11333,467000
11334,265000
11335,420000
11336,660000
11337,239950
11338,310000
11339,210000
11340,315000
11341,496000
11342,249950
11343,315000
11344,245000
11345,340000
11346,500000
11347,500000
11348,194250
11349,717500
11350,404000
11351,3000000
11352,630000
11353,199000
11354,464900
11355,402500
11356,428000
11357,465000
11358,240000
11359,599000
11360,441000
11361,650000
11362,657500
11363,460000
11364,240000
11365,153000
11366,950000
11367,216500
11368,940000
11369,325000
11370,1260500
11371,395000
11372,352500
11373,463000
11374,225000
11375,280000
11376,502501
11377,850000
11378,715000
11379,359950
11380,1605000
11381,490000
11382,275000
11383,460000
11384,1039000
11385,690000
11386,335000
11387,850000
11388,412450
11389,315000
11390,940000
11391,545000
11392,440150
11393,568450
11394,310000
11395,635000
11396,305000
11397,572000
11398,500000
11399,440000
11400,272000
11401,520000
11402,445000
11403,1089000
11404,366000
11405,437000
11406,529941
11407,560000
11408,785000
11409,760000
11410,4208000
11411,612000
11412,265000
11413,302495
11414,280000
11415,649950
11416,559000
11417,468000
11418,890000
11419,819000
11420,1197000
11421,760000
11422,590000
11423,125000
11424,920000
11425,500000
11426,855000
11427,380000
11428,738000
11429,403000
11430,739000
11431,547000
11432,280000
11433,500000
11434,490000
11435,460000
11436,674950
11437,420000
11438,420000
11439,408000
11440,277000
11441,299000
11442,235000
11443,212000
11444,575000
11445,600000
11446,742000
11447,750000
11448,280000
11449,364500
11450,181000
11451,795000
11452,370000
11453,890000
11454,310597
11455,299900
11456,470000
11457,315275
11458,501000
11459,392137
11460,373000
11461,479000
11462,2300000
11463,492450
11464,635000
11465,342500
11466,319500
11467,564000
11468,540000
11469,803100
11470,430000
11471,507000
11472,965000
11473,733000
11474,346290
11475,1075000
11476,573500
11477,242000
11478,565000
11479,629000
11480,997950
11481,272000
11482,433500
11483,480000
11484,667000
11485,666570
11486,446500
11487,565000
11488,389950
11489,440000
11490,490000
11491,421200
11492,417000
11493,299500
11494,448500
11495,355000
11496,950000
11497,475000
11498,419950
11499,249000
11500,361500
11501,269500
11502,941500
11503,295000
11504,375000
11505,355000
11506,429000
11507,498500
11508,92000
11509,434400
11510,475000
11511,819900
11512,1430000
11513,448500
11514,900000
11515,744000
11516,339995
11517,700000
11518,365000
11519,362950
11520,540000
11521,480000
11522,530000
11523,442500
11524,950000
11525,458500
11526,230000
11527,821000
11528,1750000
11529,405000
11530,350000
11531,297950
11532,365000
11533,306888
11534,344950
11535,430000
11536,270000
11537,900000
11538,592000
11539,443000
11540,790000
11541,560000
11542,673000
11543,770000
11544,450000
11545,276000
11546,1320000
11547,437850
11548,675000
11549,756000
11550,525000
11551,875000
11552,690000
11553,545000
11554,545000
11555,1484900
11556,241000
11557,582500
11558,440000
11559,208000
11560,375000
11561,411715
11562,320000
11563,555000
11564,812500
11565,432500
11566,510000
11567,335000
11568,820000
11569,355300
11570,333000
11571,395000
11572,329500
11573,750000
11574,667000
11575,162500
11576,760250
11577,355000
11578,635000
11579,345000
11580,430000
11581,345000
11582,478000
11583,310000
11584,269000
11585,285000
11586,268000
11587,271675
11588,405000
11589,675000
11590,375000
11591,545000
11592,489000
11593,828200
11594,1895000
11595,474000
11596,585000
11597,449950
11598,417000
11599,440000
11600,495000
11601,749950
11602,363750
11603,137000
11604,242050
11605,561000
11606,855000
11607,910000
11608,282000
11609,1695000
11610,650000
11611,1115000
11612,500000
11613,470000
11614,625000
11615,123300
11616,460000
11617,539000
11618,618250
11619,450000
11620,680000
11621,655000
11622,371000
11623,299950
11624,312900
11625,515000
11626,398500
11627,150000
11628,322000
11629,229900
11630,335000
11631,580000
11632,400000
11633,518000
11634,202950
11635,289950
11636,1010000
11637,650000
11638,672500
11639,338500
11640,725000
11641,589000
11642,325000
11643,290700
11644,513000
11645,589000
11646,725500
11647,265000
11648,780000
11649,345000
11650,480000
11651,197000
11652,569999
11653,581000
11654,520000
11655,435000
11656,315000
11657,395000
11658,775000
11659,319950
11660,335000
11661,600000
11662,205000
11663,470000
11664,735000
11665,375000
11666,454000
11667,440000
11668,1325000
11669,325000
11670,340000
11671,480000
11672,780000
11673,400000
11674,1050000
11675,219900
11676,562000
11677,780000
11678,150000
11679,477000
11680,321027
11681,535000
11682,309780
11683,270000
11684,423000
11685,280000
11686,525000
11687,315000
11688,461000
11689,290000
11690,650000
11691,756000
11692,930000
11693,375000
11694,679950
11695,349000
11696,277554
11697,349950
11698,875000
11699,580000
11700,318000
11701,219000
11702,565000
11703,220000
11704,522000
11705,710000
11706,770000
11707,420850
11708,995000
11709,582500
11710,650000
11711,253500
11712,1040890
11713,322500
11714,526000
11715,653000
11716,554000
11717,1025000
11718,345500
11719,526000
11720,128000
11721,360000
11722,770000
11723,860000
11724,251750
11725,199000
11726,1105000
11727,1600000
11728,475000
11729,1157200
11730,2005000
11731,345000
11732,285000
11733,688888
11734,1400000
11735,249950
11736,180500
11737,1505000
11738,307000
11739,389700
11740,258000
11741,703000
11742,405000
11743,430000
11744,173000
11745,705000
11746,202000
11747,213400
11748,210000
11749,305000
11750,685000
11751,468000
11752,338000
11753,601000
11754,399950
11755,607500
11756,362500
11757,899000
11758,843500
11759,351000
11760,385000
11761,890000
11762,180000
11763,208000
11764,322000
11765,850000
11766,672600
11767,305000
11768,453500
11769,369950
11770,260000
11771,215000
11772,665000
11773,305000
11774,438900
11775,320000
11776,460000
11777,295000
11778,359000
11779,345000
11780,234900
11781,230000
11782,361000
11783,450000
11784,489000
11785,475000
11786,485000
11787,609000
11788,430000
11789,834000
11790,800000
11791,380000
11792,414000
11793,1190000
11794,286950
11795,540000
11796,323000
11797,570000
11798,344950
11799,264500
11800,252500
11801,509250
11802,550000
11803,890000
11804,349950
11805,1600000
11806,240000
11807,767500
11808,569000
11809,1250000
11810,1955000
11811,481000
11812,258000
11813,429000
11814,350000
11815,255500
11816,230000
11817,293550
11818,220000
11819,1042500
11820,2050000
11821,545000
11822,675000
11823,622000
11824,324900
11825,950000
11826,427000
11827,225000
11828,230000
11829,385000
11830,430000
11831,430000
11832,659000
11833,530000
11834,305000
11835,335000
11836,280000
11837,915000
11838,222000
11839,729032
11840,375000
11841,950000
11842,436000
11843,925000
11844,808000
11845,403900
11846,590000
11847,866000
11848,299900
11849,299990
11850,270000
11851,304000
11852,1260000
11853,610000
11854,493000
11855,935000
11856,535000
11857,385000
11858,599000
11859,840000
11860,615000
11861,1000000
11862,250000
11863,395000
11864,562200
11865,405000
11866,289950
11867,480000
11868,276900
11869,389000
11870,400000
11871,610750
11872,859000
11873,330000
11874,410000
11875,2998000
11876,709050
11877,1462500
11878,850000
11879,500000
11880,560000
11881,750000
11882,440000
11883,310000
11884,427500
11885,348000
11886,527000
11887,445000
11888,435000
11889,970000
11890,345000
11891,166950
11892,770000
11893,910000
11894,340000
11895,308000
11896,340000
11897,1495000
11898,635000
11899,389517
11900,217000
11901,426500
11902,437500
11903,334000
11904,565000
11905,271000
11906,574000
11907,2950000
11908,775000
11909,498445
11910,450000
11911,669000
11912,485000
11913,360000
11914,615000
11915,1569500
11916,925000
11917,768000
11918,310000
11919,371500
11920,279000
11921,250000
11922,2700000
11923,1675000
11924,221000
11925,415000
11926,456000
11927,358000
11928,625000
11929,624000
11930,850000
11931,353500
11932,320000
11933,642450
11934,429000
11935,565000
11936,335000
11937,274950
11938,660000
11939,756000
11940,435000
11941,481000
11942,559000
11943,410000
11944,1400000
11945,375000
11946,1595000
11947,180000
11948,1525000
11949,590000
11950,300000
11951,1265000
11952,850000
11953,2271150
11954,234000
11955,405000
11956,310000
11957,445000
11958,559900
11959,530000
11960,540000
11961,802000
11962,420000
11963,690000
11964,300000
11965,925000
11966,280000
11967,349000
11968,429000
11969,1595000
11970,237100
11971,255000
11972,444000
11973,639000
11974,280000
11975,1400000
11976,378000
11977,224000
11978,1437500
11979,205000
11980,480000
11981,505000
